area_type,id,acs_population,count,count_last_60_days,rate,deaths,multipolygon
Census Tract,06075040200,6144,851,34,1385.091146,3,"MULTIPOLYGON (((-122.47259699955185 37.78608999985369, -122.47259600040508 37.78549200015573, -122.47252499982886 37.78456000034379, -122.47251600031314 37.78445299990608, -122.47251300017479 37.78437299981414, -122.4723869997602 37.782673999705366, -122.47237900029057 37.78258099991325, -122.47237500010613 37.78250399995966, -122.47226999976067 37.78104600017281, -122.4722570000605 37.78087200024265, -122.47225399992215 37.78082900005836, -122.47226400038329 37.780746999874225, -122.47178099969335 37.780761999666595, -122.47072200032005 37.78079500028906, -122.46963200041642 37.78083899962019, -122.4695009997713 37.780842999804634, -122.46870399988967 37.78089000017343, -122.46856899995936 37.78089000017343, -122.46843400002905 37.78089899968916, -122.4676099998016 37.7809399997812, -122.46749199975596 37.780937999689, -122.46737399971028 37.78095499957362, -122.46655499971342 37.78099100033444, -122.46643200033651 37.78099000028834, -122.4662970004062 37.780997999757915, -122.46547600031715 37.78103699975776, -122.46535800027146 37.78103699975776, -122.46523900017968 37.78104900031116, -122.46441299986003 37.7810820000343, -122.46428400020642 37.781089000357156, -122.46442500041343 37.78294000028086, -122.46455099992869 37.78479200025066, -122.46457199999776 37.78499399967342, -122.4646930001818 37.78666999962081, -122.4648169996048 37.78837800014463, -122.46478099974331 37.788563999728865, -122.46584200010818 37.78834999975271, -122.46692399964286 37.78813199959217, -122.46798900019218 37.78784900003137, -122.4700810004378 37.787398999963955, -122.47091200008867 37.787220999849296, -122.47115999983407 37.78722299994155, -122.47223399989912 37.787232000356596, -122.4723519999448 37.78723400044879, -122.4724360002212 37.786967999873355, -122.47250099962139 37.786698000012734, -122.47254799999018 37.78650700019796, -122.47258299980558 37.78631700042928, -122.47257899962108 37.78620799989932, -122.47259699955185 37.78608999985369)))"
Census Tract,06075042601,4159,596,22,1433.036788,3,"MULTIPOLYGON (((-122.48408000029173 37.785794999739494, -122.48393599994642 37.783931000115615, -122.48380400015446 37.78207700005356, -122.4836670001319 37.780207000152984, -122.48259800029746 37.7802650001297, -122.48152300018626 37.78031799987582, -122.48045600044401 37.78035299969122, -122.47938799975634 37.78040300019836, -122.47925499991828 37.78041199971409, -122.47841399980621 37.78044600038265, -122.47831000040617 37.78044899962168, -122.47844400029032 37.78230799991434, -122.47857900022063 37.78417399963041, -122.47871400015094 37.786030999830814, -122.4797860001238 37.78598300031524, -122.48086000018884 37.78593399985425, -122.48192900002329 37.78588400024648, -122.48300500018058 37.785834999785436, -122.48408000029173 37.785794999739494)))"
Census Tract,06075042602,2854,579,20,2028.731605,2,"MULTIPOLYGON (((-122.47871400015094 37.786030999830814, -122.47857900022063 37.78417399963041, -122.47844400029032 37.78230799991434, -122.47831000040617 37.78044899962168, -122.4772439998107 37.78050200026718, -122.47617499997625 37.780553999967196, -122.47508900025713 37.78059700015149, -122.47398699980016 37.78064599971316, -122.47285000042717 37.78071400015102, -122.4724000003597 37.780740999597526, -122.47226400038329 37.780746999874225, -122.47225399992215 37.78082900005836, -122.4722570000605 37.78087200024265, -122.47226999976067 37.78104600017281, -122.47237500010613 37.78250399995966, -122.47237900029057 37.78258099991325, -122.4723869997602 37.782673999705366, -122.47251300017479 37.78437299981414, -122.47251600031314 37.78445299990608, -122.47252499982886 37.78456000034379, -122.47259600040508 37.78549200015573, -122.47259699955185 37.78608999985369, -122.47257899962108 37.78620799989932, -122.47258299980558 37.78631700042928, -122.47262599998987 37.78631500033703, -122.47273499962051 37.78631000010648, -122.47325500021805 37.78628799999126, -122.47438300007536 37.78623800038349, -122.47550399960988 37.78618099955355, -122.47634299962971 37.78613900031468, -122.4765750004359 37.78612799980738, -122.47764400027035 37.786080000291804, -122.47871400015094 37.786030999830814)))"
Census Tract,06075042700,5276,863,53,1635.70887,8,"MULTIPOLYGON (((-122.49349099990968 37.78349799993282, -122.49345900023263 37.78289099981981, -122.49344100030191 37.782555999659735, -122.49343800016356 37.78251200032861, -122.49342599961017 37.78227400014504, -122.49340200030201 37.78183799982389, -122.49339399993312 37.78162900007834, -122.49344599963314 37.78162699998609, -122.49331399984118 37.77982200038508, -122.49330500032545 37.779751999854966, -122.49315000037217 37.77977700010854, -122.49237199956809 37.77981400001613, -122.49223699963778 37.77981700015448, -122.49117199998778 37.7798689998545, -122.49010300015328 37.779934000154014, -122.48901899962709 37.77997700033836, -122.48795099983874 37.780014000245956, -122.48781499986234 37.78001600033821, -122.48700500028053 37.780054000291955, -122.4868830000504 37.78005799957708, -122.48676199986636 37.78005799957708, -122.48592900012324 37.78009899966918, -122.4858130001698 37.78010399989972, -122.48568399961687 37.78011100022252, -122.48488200040396 37.7801569996459, -122.4847370000125 37.78015599959974, -122.48460400017444 37.78016800015314, -122.48378900036204 37.78020600010689, -122.4836670001319 37.780207000152984, -122.48380400015446 37.78207700005356, -122.48393599994642 37.783931000115615, -122.48408000029173 37.785794999739494, -122.48514800008013 37.785746000177824, -122.48622400023737 37.78569699971683, -122.48728599974908 37.78564900020126, -122.48715099981877 37.78378499967806, -122.48821700041418 37.78373700016249, -122.48875099985872 37.783712999955014, -122.48929000043313 37.783688999747596, -122.4897710001315 37.78366699963237, -122.49036399959886 37.783640000185926, -122.4914359995717 37.783590999724936, -122.49250999963675 37.78354300020936, -122.49349099990968 37.78349799993282)))"
Census Tract,06075042800,2416,349,9,1444.536424,3,"MULTIPOLYGON (((-122.50078299983556 37.795029000188265, -122.49387799976984 37.79055899999793, -122.49384099986224 37.790327000091054, -122.49377899970102 37.788566999867214, -122.49377899970102 37.78854899993644, -122.49374399988568 37.78761399998615, -122.49371600039308 37.787077000403315, -122.49370699997803 37.78685500005827, -122.49367700039323 37.78648600012883, -122.49358799988624 37.785072999719205, -122.49349099990968 37.78349799993282, -122.49250999963675 37.78354300020936, -122.4914359995717 37.783590999724936, -122.49036399959886 37.783640000185926, -122.4897710001315 37.78366699963237, -122.48929000043313 37.783688999747596, -122.48875099985872 37.783712999955014, -122.48821700041418 37.78373700016249, -122.48715099981877 37.78378499967806, -122.48728599974908 37.78564900020126, -122.48622400023737 37.78569699971683, -122.48514800008013 37.785746000177824, -122.48408000029173 37.785794999739494, -122.48300500018058 37.785834999785436, -122.48192900002329 37.78588400024648, -122.48086000018884 37.78593399985425, -122.4797860001238 37.78598300031524, -122.47871400015094 37.786030999830814, -122.47764400027035 37.786080000291804, -122.4765750004359 37.78612799980738, -122.47634299962971 37.78613900031468, -122.47550399960988 37.78618099955355, -122.47438300007536 37.78623800038349, -122.47325500021805 37.78628799999126, -122.47273499962051 37.78631000010648, -122.47262599998987 37.78631500033703, -122.47258299980558 37.78631700042928, -122.47254799999018 37.78650700019796, -122.47250099962139 37.786698000012734, -122.4724360002212 37.786967999873355, -122.4723519999448 37.78723400044879, -122.47247300012884 37.78722900021825, -122.4733209996644 37.78719300035675, -122.47442700030581 37.78697500019615, -122.47554699979418 37.78678200028912, -122.47662500004367 37.78679600003545, -122.47769599997036 37.78679700008155, -122.4787799995973 37.78690000033481, -122.47984500014661 37.78679600003545, -122.48100299958872 37.78706699994217, -122.48187100004657 37.7872199998032, -122.48379899992386 37.78774000040073, -122.48414599973808 37.78766499964007, -122.48414999992252 37.78844799977543, -122.48400000019984 37.788742999889564, -122.48390400026938 37.78899399977331, -122.48390999964676 37.78923300000298, -122.48400599957716 37.78943100014061, -122.48407199992283 37.789515000417, -122.48419400015297 37.78955999979422, -122.48440600003681 37.78964099993226, -122.4847299996897 37.78973000043925, -122.48483800017351 37.78989199981601, -122.4851969996418 37.79019700039129, -122.48594299986951 37.790839000319636, -122.50078299983556 37.795029000188265)))"
Census Tract,06075045100,5289,822,35,1554.16903,3,"MULTIPOLYGON (((-122.46428400020642 37.781089000357156, -122.4642610000451 37.780972000357565, -122.46414500009166 37.779090999949744, -122.46401100020745 37.77723499979544, -122.46387600027714 37.775369000079365, -122.46374899981646 37.773623999647896, -122.46268400016646 37.77375999962436, -122.46161999966324 37.773894999554614, -122.46055299992099 37.7740310004304, -122.45948600017874 37.774167000406806, -122.4583710000216 37.77430899976059, -122.45843500027502 37.775240000425754, -122.45846299976762 37.77561799987086, -122.45850499990581 37.77619000016841, -122.45858099981325 37.77725399977231, -122.45863799974387 37.77800800036897, -122.45873199958208 37.77933300031776, -122.45886100013502 37.78120300021834, -122.45887800001964 37.78132599959525, -122.46000499983086 37.78128100021803, -122.46106800028792 37.78122700042576, -122.46119399980324 37.78122300024131, -122.46200200019211 37.78118899957275, -122.46214400044522 37.78117699991867, -122.46226999996048 37.78118000005702, -122.46308899995734 37.78114500024162, -122.46321699956485 37.781147000333874, -122.46333899979498 37.781141000057175, -122.46415200041446 37.78109999996508, -122.46428400020642 37.781089000357156)))"
Census Tract,06075045201,3357,515,30,1534.107834,5,"MULTIPOLYGON (((-122.47226400038329 37.780746999874225, -122.4722509997838 37.78059700015149, -122.47210300015331 37.77873100043536, -122.4719670001769 37.776871000096605, -122.4719629999924 37.77677400012004, -122.47184700003896 37.77510000026484, -122.47184199980842 37.77500600042663, -122.47170599983201 37.77314099985733, -122.47159199997077 37.77314600008788, -122.47123999992601 37.7731619999264, -122.47016299972262 37.773210000341294, -122.46909199979592 37.77325699981077, -122.46802400000757 37.77330400017951, -122.46695200003472 37.77335099964898, -122.46708599991894 37.775222999641755, -122.46721999980309 37.77708800021111, -122.4673539996873 37.77894599955829, -122.46748300024024 37.78080099966644, -122.46749199975596 37.780937999689, -122.4676099998016 37.7809399997812, -122.46843400002905 37.78089899968916, -122.46856899995936 37.78089000017343, -122.46870399988967 37.78089000017343, -122.4695009997713 37.780842999804634, -122.46963200041642 37.78083899962019, -122.47072200032005 37.78079500028906, -122.47178099969335 37.780761999666595, -122.47226400038329 37.780746999874225)))"
Census Tract,06075045202,3485,498,16,1428.981349,1,"MULTIPOLYGON (((-122.46749199975596 37.780937999689, -122.46748300024024 37.78080099966644, -122.4673539996873 37.77894599955829, -122.46721999980309 37.77708800021111, -122.46708599991894 37.775222999641755, -122.46695200003472 37.77335099964898, -122.46588300020028 37.77339800001772, -122.4653319999718 37.77342300027129, -122.46481200027358 37.77348899971764, -122.46374899981646 37.773623999647896, -122.46387600027714 37.775369000079365, -122.46401100020745 37.77723499979544, -122.46414500009166 37.779090999949744, -122.4642610000451 37.780972000357565, -122.46428400020642 37.781089000357156, -122.46441299986003 37.7810820000343, -122.46523900017968 37.78104900031116, -122.46535800027146 37.78103699975776, -122.46547600031715 37.78103699975776, -122.4662970004062 37.780997999757915, -122.46643200033651 37.78099000028834, -122.46655499971342 37.78099100033444, -122.46737399971028 37.78095499957362, -122.46749199975596 37.780937999689)))"
Census Tract,06075047600,5418,849,45,1566.998893,3,"MULTIPOLYGON (((-122.47938799975634 37.78040300019836, -122.47937800019452 37.780270000360304, -122.47924100017201 37.7784079999293, -122.4791060002417 37.77654600039767, -122.47897200035749 37.77468099982832, -122.47883700042718 37.772815000112246, -122.47776699964726 37.772863999673916, -122.47669399962837 37.772913000134906, -122.47561400018594 37.77296199969658, -122.47455099972882 37.77301100015757, -122.4734280001021 37.773062999857586, -122.47229700010644 37.77311400041083, -122.47182399987764 37.77313599962673, -122.47176199971648 37.77313899976508, -122.47170599983201 37.77314099985733, -122.47184199980842 37.77500600042663, -122.47184700003896 37.77510000026484, -122.4719629999924 37.77677400012004, -122.4719670001769 37.776871000096605, -122.47210300015331 37.77873100043536, -122.4722509997838 37.78059700015149, -122.47226400038329 37.780746999874225, -122.4724000003597 37.780740999597526, -122.47285000042717 37.78071400015102, -122.47398699980016 37.78064599971316, -122.47508900025713 37.78059700015149, -122.47617499997625 37.780553999967196, -122.4772439998107 37.78050200026718, -122.47831000040617 37.78044899962168, -122.47841399980621 37.78044600038265, -122.47925499991828 37.78041199971409, -122.47938799975634 37.78040300019836)))"
Census Tract,06075047701,4947,713,23,1441.277542,3,"MULTIPOLYGON (((-122.48901899962709 37.77997700033836, -122.48900900006527 37.779829999854655, -122.48887600022721 37.777971999608155, -122.4887410002969 37.77610699993812, -122.48766900032405 37.776155000353015, -122.48660299972863 37.77620399991474, -122.48553199980194 37.77625200032958, -122.48446099987524 37.7763019999374, -122.48338999994849 37.77635100039839, -122.48231799997569 37.77639999996006, -122.481247000049 37.77644900042111, -122.48017500007614 37.77649799998278, -122.4791060002417 37.77654600039767, -122.47924100017201 37.7784079999293, -122.47937800019452 37.780270000360304, -122.47938799975634 37.78040300019836, -122.48045600044401 37.78035299969122, -122.48152300018626 37.78031799987582, -122.48259800029746 37.7802650001297, -122.4836670001319 37.780207000152984, -122.48378900036204 37.78020600010689, -122.48460400017444 37.78016800015314, -122.4847370000125 37.78015599959974, -122.48488200040396 37.7801569996459, -122.48568399961687 37.78011100022252, -122.4858130001698 37.78010399989972, -122.48592900012324 37.78009899966918, -122.48676199986636 37.78005799957708, -122.4868830000504 37.78005799957708, -122.48700500028053 37.780054000291955, -122.48781499986234 37.78001600033821, -122.48795099983874 37.780014000245956, -122.48901899962709 37.77997700033836)))"
Census Tract,06075047702,3803,611,22,1606.626348,4,"MULTIPOLYGON (((-122.4887410002969 37.77610699993812, -122.48860600036659 37.77424100022205, -122.48847100043628 37.7723739995605, -122.48739800041733 37.77242300002149, -122.48633399991411 37.77247199958316, -122.48526199994132 37.77251999999805, -122.48419400015297 37.772568999559724, -122.48311900004177 37.772618000020714, -122.48204900016117 37.77266699958244, -122.48097900028063 37.77271600004343, -122.47990500021558 37.7727659996512, -122.47883700042718 37.772815000112246, -122.47897200035749 37.77468099982832, -122.4791060002417 37.77654600039767, -122.48017500007614 37.77649799998278, -122.481247000049 37.77644900042111, -122.48231799997569 37.77639999996006, -122.48338999994849 37.77635100039839, -122.48446099987524 37.7763019999374, -122.48553199980194 37.77625200032958, -122.48660299972863 37.77620399991474, -122.48766900032405 37.776155000353015, -122.4887410002969 37.77610699993812)))"
Census Tract,06075047801,4283,663,31,1547.980388,4,"MULTIPOLYGON (((-122.49745500014808 37.77757900037062, -122.49731900017167 37.77571499984742, -122.49625899985296 37.77576400030841, -122.49517500022603 37.775812999870084, -122.49503900024962 37.77394700015401, -122.49490300027321 37.77208100043788, -122.49383200034652 37.77212999999955, -122.49276100041982 37.77217899956122, -122.49168800040087 37.77222699997611, -122.49061699957485 37.7722760004371, -122.48953900022462 37.77232499999883, -122.48847100043628 37.7723739995605, -122.48860600036659 37.77424100022205, -122.4887410002969 37.77610699993812, -122.48887600022721 37.777971999608155, -122.48900900006527 37.779829999854655, -122.48901899962709 37.77997700033836, -122.49010300015328 37.779934000154014, -122.49117199998778 37.7798689998545, -122.49223699963778 37.77981700015448, -122.49237199956809 37.77981400001613, -122.49315000037217 37.77977700010854, -122.49330500032545 37.779751999854966, -122.49329599991046 37.779646000362675, -122.49316800030294 37.777774000369845, -122.49424000027574 37.777724999908855, -122.49531000015634 37.77767700039328, -122.49637899999084 37.77762799993229, -122.49745500014808 37.77757900037062)))"
Census Tract,06075047802,3904,659,30,1688.012295,0,"MULTIPOLYGON (((-122.498801000166 37.781377000148495, -122.49876999963573 37.780942999919546, -122.49874000005093 37.780528999713624, -122.49871399975126 37.78016700010704, -122.49866900037404 37.77950700024792, -122.49866100000509 37.779398999764055, -122.49852099984423 37.77753099995573, -122.49838599991392 37.77566700033185, -122.49824999993751 37.7737999996703, -122.4981139999611 37.77193399995417, -122.49704700021886 37.77198300041516, -122.49597200010771 37.77203199997689, -122.49490300027321 37.77208100043788, -122.49503900024962 37.77394700015401, -122.49517500022603 37.775812999870084, -122.49625899985296 37.77576400030841, -122.49731900017167 37.77571499984742, -122.49745500014808 37.77757900037062, -122.49637899999084 37.77762799993229, -122.49531000015634 37.77767700039328, -122.49424000027574 37.777724999908855, -122.49316800030294 37.777774000369845, -122.49329599991046 37.779646000362675, -122.49330500032545 37.779751999854966, -122.49331399984118 37.77982200038508, -122.49344599963314 37.78162699998609, -122.49365800041636 37.78161700042426, -122.49451999969818 37.78157700037832, -122.49559099962488 37.781526999871176, -122.4966600003587 37.78147700026341, -122.498801000166 37.781377000148495)))"
Census Tract,06075047902,3650,577,25,1580.821918,6,"MULTIPOLYGON (((-122.51011700039919 37.781006000126865, -122.50987900021568 37.780626999736285, -122.50959299961721 37.78017300038374, -122.50943300033265 37.77985099992378, -122.50936800003313 37.77896500043448, -122.50922799987228 37.77704399998066, -122.50816100013003 37.77709300044165, -122.50709400038778 37.777140999957226, -122.50602200041493 37.777190000418216, -122.50495199963507 37.77723899997994, -122.50388099970831 37.77728700039478, -122.50280699964327 37.777335999956506, -122.50173299957822 37.777385000417496, -122.50065999955928 37.777435000025264, -122.49959099972483 37.77748200039406, -122.49852099984423 37.77753099995573, -122.49866100000509 37.779398999764055, -122.49866900037404 37.77950700024792, -122.49871399975126 37.78016700010704, -122.49874000005093 37.780528999713624, -122.49876999963573 37.780942999919546, -122.498801000166 37.781377000148495, -122.4998710000466 37.78132699964135, -122.50094500011164 37.78127700003358, -122.50201199985389 37.78122700042576, -122.50299800035742 37.78118100010312, -122.50308599991894 37.78117699991867, -122.50415999998398 37.781127000310846, -122.50522599968014 37.78107699980376, -122.50600799976934 37.78103999989611, -122.50618799997619 37.781032000426535, -122.50629999974518 37.78099599966572, -122.5063159995837 37.78111899994195, -122.50778900006225 37.78111199961916, -122.51011700039919 37.781006000126865)))"
Census Tract,06075047903,4315,597,21,1383.545771,1,"MULTIPOLYGON (((-122.50922799987228 37.77704399998066, -122.50915900028758 37.776099999615326, -122.50912699971121 37.77567199966313, -122.50912399957286 37.775623000101405, -122.50909199989587 37.775177000218434, -122.50895800001166 37.77330900041011, -122.50788800013106 37.77335799997178, -122.50682100038881 37.77340700043277, -122.50574700032377 37.77345599999444, -122.5046799996822 37.77350499955611, -122.5036089997555 37.77355400001716, -122.50253499969045 37.773603999624925, -122.5014629997176 37.773653000085915, -122.50038600041353 37.77370199964764, -122.49931899977202 37.77375100010863, -122.49824999993751 37.7737999996703, -122.49838599991392 37.77566700033185, -122.49852099984423 37.77753099995573, -122.49959099972483 37.77748200039406, -122.50065999955928 37.777435000025264, -122.50173299957822 37.777385000417496, -122.50280699964327 37.777335999956506, -122.50388099970831 37.77728700039478, -122.50495199963507 37.77723899997994, -122.50602200041493 37.777190000418216, -122.50709400038778 37.777140999957226, -122.50816100013003 37.77709300044165, -122.50922799987228 37.77704399998066)))"
Census Tract,06075047904,3136,459,30,1463.647959,2,"MULTIPOLYGON (((-122.53056299988253 37.806627999982254, -122.53002500025354 37.80542200012525, -122.5268810000581 37.798373999760315, -122.52643700026732 37.79737699964886, -122.52085800019654 37.78487000025035, -122.51889799974288 37.780473999875255, -122.51898600020371 37.779568000362985, -122.51863300011286 37.7771250001187, -122.51783800032342 37.775869999800705, -122.51739599972558 37.77524199961863, -122.51729200032554 37.77194200032312, -122.51725599956467 37.770683999866776, -122.5167870004197 37.77067999968227, -122.51314699983413 37.77076099982031, -122.51112400007253 37.771322999656775, -122.51094599995793 37.771342999679746, -122.5098950000542 37.77139600032518, -122.50882300008135 37.77144599993301, -122.50775100010856 37.771495000394, -122.5066850004124 37.77154199986347, -122.50561100034736 37.77159200037056, -122.50454399970579 37.77163999988613, -122.50347299977909 37.77168900034712, -122.50239999976014 37.771737999908794, -122.50132799978735 37.77178700036984, -122.50025799990675 37.77183599993151, -122.49918299979555 37.7718850003925, -122.4981139999611 37.77193399995417, -122.49824999993751 37.7737999996703, -122.49931899977202 37.77375100010863, -122.50038600041353 37.77370199964764, -122.5014629997176 37.773653000085915, -122.50253499969045 37.773603999624925, -122.5036089997555 37.77355400001716, -122.5046799996822 37.77350499955611, -122.50574700032377 37.77345599999444, -122.50682100038881 37.77340700043277, -122.50788800013106 37.77335799997178, -122.50895800001166 37.77330900041011, -122.50909199989587 37.775177000218434, -122.50912399957286 37.775623000101405, -122.50912699971121 37.77567199966313, -122.50915900028758 37.776099999615326, -122.50922799987228 37.77704399998066, -122.50936800003313 37.77896500043448, -122.50943300033265 37.77985099992378, -122.50959299961721 37.78017300038374, -122.50987900021568 37.780626999736285, -122.51011700039919 37.781006000126865, -122.51078100044276 37.782059000122786, -122.5106360000513 37.7821230003762, -122.5105060003516 37.782122000330105, -122.51035000035222 37.78205700003059, -122.51021500042191 37.78202999968477, -122.5101019997075 37.78206400035339, -122.50997400009999 37.78216000028385, -122.50983700007748 37.78219500009925, -122.50973900005476 37.78218999986865, -122.50892400024236 37.782012999800145, -122.50876199996628 37.78205099975389, -122.50861600042805 37.78222200044502, -122.50847999955232 37.78227900037564, -122.50833700015238 37.782278000329484, -122.50777400026988 37.782217000214416, -122.50748400038628 37.78218499963805, -122.50777100013153 37.782415000352046, -122.50978300028521 37.784029000138275, -122.50982999975463 37.78441900013678, -122.5098539999621 37.78479400034291, -122.50956300003241 37.78990899970063, -122.50078299983556 37.795029000188265, -122.50616399976872 37.799054999688565, -122.51574800017005 37.80334999990265, -122.52569999955529 37.80568499966307, -122.5287800003967 37.80640799972946, -122.53056299988253 37.806627999982254)))"
