Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00002_001,SE_A00002_002,SE_A00002_003
6075035400,"Census Tract 354, San Francisco County, California",ACSSF,ca,140,0,10073,,,,,6,75,,,35400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075035400,Census Tract 354,,,,7769,19520.37,0.397994508
6075040100,"Census Tract 401, San Francisco County, California",ACSSF,ca,140,0,10074,,,,,6,75,,,40100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075040100,Census Tract 401,,,,4342,26831.25,0.161826232
6075040200,"Census Tract 402, San Francisco County, California",ACSSF,ca,140,0,10075,,,,,6,75,,,40200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075040200,Census Tract 402,,,,5460,26607.96,0.205201723
6075042601,"Census Tract 426.01, San Francisco County, California",ACSSF,ca,140,0,10076,,,,,6,75,,,42601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075042601,Census Tract 426.01,,,,4261,37648.23,0.113179289
6075042602,"Census Tract 426.02, San Francisco County, California",ACSSF,ca,140,0,10077,,,,,6,75,,,42602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075042602,Census Tract 426.02,,,,2615,20396.55,0.12820793
6075042700,"Census Tract 427, San Francisco County, California",ACSSF,ca,140,0,10078,,,,,6,75,,,42700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075042700,Census Tract 427,,,,5361,33915.64,0.158068686
6075042800,"Census Tract 428, San Francisco County, California",ACSSF,ca,140,0,10079,,,,,6,75,,,42800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075042800,Census Tract 428,,,,2501,11434.55,0.218723021
6075045100,"Census Tract 451, San Francisco County, California",ACSSF,ca,140,0,10080,,,,,6,75,,,45100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075045100,Census Tract 451,,,,5209,35091.51,0.148440456
6075045201,"Census Tract 452.01, San Francisco County, California",ACSSF,ca,140,0,10081,,,,,6,75,,,45201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075045201,Census Tract 452.01,,,,3360,24587.94,0.136652371
6075045202,"Census Tract 452.02, San Francisco County, California",ACSSF,ca,140,0,10082,,,,,6,75,,,45202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075045202,Census Tract 452.02,,,,3396,36910.39,0.092006604
6075047600,"Census Tract 476, San Francisco County, California",ACSSF,ca,140,0,10083,,,,,6,75,,,47600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075047600,Census Tract 476,,,,5145,25086.91,0.205087051
6075047701,"Census Tract 477.01, San Francisco County, California",ACSSF,ca,140,0,10084,,,,,6,75,,,47701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075047701,Census Tract 477.01,,,,4978,35349.52,0.140822274
6075047702,"Census Tract 477.02, San Francisco County, California",ACSSF,ca,140,0,10085,,,,,6,75,,,47702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075047702,Census Tract 477.02,,,,3541,25996.35,0.136211442
6075047801,"Census Tract 478.01, San Francisco County, California",ACSSF,ca,140,0,10086,,,,,6,75,,,47801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075047801,Census Tract 478.01,,,,4550,24725.76,0.184018613
6075047802,"Census Tract 478.02, San Francisco County, California",ACSSF,ca,140,0,10087,,,,,6,75,,,47802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075047802,Census Tract 478.02,,,,3781,28849.11,0.131061225
6075047902,"Census Tract 479.02, San Francisco County, California",ACSSF,ca,140,0,10088,,,,,6,75,,,47902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075047902,Census Tract 479.02,,,,3610,22753.42,0.158657492
6075047903,"Census Tract 479.03, San Francisco County, California",ACSSF,ca,140,0,10089,,,,,6,75,,,47903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075047903,Census Tract 479.03,,,,4283,28288.66,0.151403404
6075047904,"Census Tract 479.04, San Francisco County, California",ACSSF,ca,140,0,10090,,,,,6,75,,,47904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075047904,Census Tract 479.04,,,,3111,10403.57,0.299031887
6075060100,"Census Tract 601, San Francisco County, California",ACSSF,ca,140,0,10091,,,,,6,75,,,60100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075060100,Census Tract 601,,,,4231,1795.841,2.355999719
6075060400,"Census Tract 604, San Francisco County, California",ACSSF,ca,140,0,10092,,,,,6,75,,,60400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075060400,Census Tract 604,,,,1595,933.6349,1.708376641
6075060502,"Census Tract 605.02, San Francisco County, California",ACSSF,ca,140,0,10093,,,,,6,75,,,60502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075060502,Census Tract 605.02,,,,3539,26276.17,0.134684794
6075060701,"Census Tract 607.01, San Francisco County, California",ACSSF,ca,140,0,10094,,,,,6,75,,,60701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075060701,Census Tract 607.01,,,,7621,15271.33,0.499039764
6075060702,"Census Tract 607.02, San Francisco County, California",ACSSF,ca,140,0,10095,,,,,6,75,,,60702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075060702,Census Tract 607.02,,,,1488,7026.219,0.211778201
6075060703,"Census Tract 607.03, San Francisco County, California",ACSSF,ca,140,0,10096,,,,,6,75,,,60703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075060703,Census Tract 607.03,,,,5787,43231.96,0.133859307
6075061000,"Census Tract 610, San Francisco County, California",ACSSF,ca,140,0,10097,,,,,6,75,,,61000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075061000,Census Tract 610,,,,4825,5742.485,0.840228603
6075061101,"Census Tract 611.01, San Francisco County, California",ACSSF,ca,140,0,10098,,,,,6,75,,,61101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075061101,Census Tract 611.01,,,,1856,24342.04,0.076246685
6075061102,"Census Tract 611.02, San Francisco County, California",ACSSF,ca,140,0,10099,,,,,6,75,,,61102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075061102,Census Tract 611.02,,,,2341,143059.8,0.016363782
6075061200,"Census Tract 612, San Francisco County, California",ACSSF,ca,140,0,10100,,,,,6,75,,,61200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075061200,Census Tract 612,,,,3952,23532.52,0.167937844
6075061401,"Census Tract 614.01, San Francisco County, California",ACSSF,ca,140,0,10101,,,,,6,75,,,61401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075061401,Census Tract 614.01,,,,3199,20022.12,0.159773327
6075061402,"Census Tract 614.02, San Francisco County, California",ACSSF,ca,140,0,10102,,,,,6,75,,,61402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075061402,Census Tract 614.02,,,,2537,16687.7,0.152028118
6075061501,"Census Tract 615.01, San Francisco County, California",ACSSF,ca,140,0,10103,,,,,6,75,,,61501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075061501,Census Tract 615.01,,,,1837,11427.37,0.160754413
6075061502,"Census Tract 615.02, San Francisco County, California",ACSSF,ca,140,0,10104,,,,,6,75,,,61502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075061502,Census Tract 615.02,,,,1774,21339.25,0.083133204
6075061503,"Census Tract 615.03, San Francisco County, California",ACSSF,ca,140,0,10105,,,,,6,75,,,61503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075061503,Census Tract 615.03,,,,3400,37493.87,0.090681501
6075061504,"Census Tract 615.04, San Francisco County, California",ACSSF,ca,140,0,10106,,,,,6,75,,,61504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075061504,Census Tract 615.04,,,,1443,39198.61,0.036812526
6075061505,"Census Tract 615.05, San Francisco County, California",ACSSF,ca,140,0,10107,,,,,6,75,,,61505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075061505,Census Tract 615.05,,,,776,94433.62,0.008217413
6075061506,"Census Tract 615.06, San Francisco County, California",ACSSF,ca,140,0,10108,,,,,6,75,,,61506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075061506,Census Tract 615.06,,,,4422,101447.6,0.043589005
6075061507,"Census Tract 615.07, San Francisco County, California",ACSSF,ca,140,0,10109,,,,,6,75,,,61507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075061507,Census Tract 615.07,,,,1940,14921.32,0.130015274
6075061508,"Census Tract 615.08, San Francisco County, California",ACSSF,ca,140,0,10110,,,,,6,75,,,61508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075061508,Census Tract 615.08,,,,2006,22793.05,0.088009288
6075980200,"Census Tract 9802, San Francisco County, California",ACSSF,ca,140,0,10111,,,,,6,75,,,980200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075980200,Census Tract 9802,,,,171,443.6541,0.385435377
6075980300,"Census Tract 9803, San Francisco County, California",ACSSF,ca,140,0,10112,,,,,6,75,,,980300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075980300,Census Tract 9803,,,,25,14.92787,1.674720115
6075980401,"Census Tract 9804.01, San Francisco County, California",ACSSF,ca,140,0,10113,,,,,6,75,,,980401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075980401,Census Tract 9804.01,,,,0,0,0.161901522
6075980501,"Census Tract 9805.01, San Francisco County, California",ACSSF,ca,140,0,10114,,,,,6,75,,,980501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075980501,Census Tract 9805.01,,,,104,183.046,0.56816325
6075980600,"Census Tract 9806, San Francisco County, California",ACSSF,ca,140,0,10115,,,,,6,75,,,980600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075980600,Census Tract 9806,,,,970,1178.207,0.823284896
6075980900,"Census Tract 9809, San Francisco County, California",ACSSF,ca,140,0,10116,,,,,6,75,,,980900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075980900,Census Tract 9809,,,,296,212.8189,1.390853934
6075990100,"Census Tract 9901, San Francisco County, California",ACSSF,ca,140,0,10117,,,,,6,75,,,990100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075990100,Census Tract 9901,,,,0,,0
6075990200,"Census Tract 9902, San Francisco County, California",ACSSF,ca,140,0,10118,,,,,6,75,,,990200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06075990200,Census Tract 9902,,,,0,,0
